<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.08.20	78.375	78.631	77.894	78.396	56007	0	0
2021.08.23	78.089	79.185	78.089	79.049	52094	0	0
2021.08.24	79.036	79.744	79.010	79.572	45326	0	0
2021.08.25	79.494	80.098	79.392	80.054	44905	0	2
2021.08.26	79.996	80.090	79.590	79.648	54154	0	2
2021.08.27	79.650	80.349	79.414	80.302	50603	0	2
2021.08.30	80.227	80.378	79.975	80.182	33624	0	2
2021.08.31	80.178	80.640	80.071	80.464	57394	0	2
2021.09.01	80.450	81.227	80.367	81.032	51390	0	2
2021.09.02	81.032	81.522	80.882	81.346	42962	0	2
2021.09.03	81.327	82.024	81.250	81.721	55536	0	2
2021.09.06	81.669	81.830	81.542	81.718	46783	0	2
2021.09.07	81.680	81.987	81.283	81.447	58959	0	2
2021.09.08	81.384	81.646	80.969	81.178	85712	0	2
2021.09.09	81.160	81.245	80.777	80.825	86967	0	2
2021.09.10	80.790	81.429	80.727	80.803	68797	0	2
2021.09.13	80.709	81.128	80.667	81.036	71589	0	2
2021.09.14	81.000	81.145	80.169	80.285	53952	0	2
2021.09.15	80.245	80.344	79.826	80.181	48611	0	2
2021.09.16	80.170	80.364	79.745	79.969	46713	0	2
2021.09.17	79.982	80.503	79.849	79.879	49059	0	2
2021.09.20	79.792	79.961	79.046	79.366	65383	0	2
2021.09.21	79.097	79.829	78.856	78.969	65571	0	2
2021.09.22	78.945	79.942	78.842	79.573	74195	0	2
2021.09.23	79.573	80.594	79.351	80.461	55002	0	2
2021.09.24	80.438	80.767	80.003	80.399	54297	0	0
2021.09.27	80.230	80.959	80.191	80.871	49659	0	0
2021.09.28	80.815	81.310	80.484	80.655	81460	0	0
2021.09.29	80.655	80.927	80.179	80.318	69554	0	0
2021.09.30	80.317	80.904	80.262	80.420	75942	0	0
2021.10.01	80.385	80.810	79.896	80.645	85493	0	0
2021.10.04	80.552	81.177	80.467	80.765	72751	0	0
2021.10.05	80.752	81.344	80.548	81.258	63774	0	0
2021.10.06	81.244	81.402	80.570	81.001	81800	0	0
2021.10.07	80.992	81.672	80.962	81.600	55560	0	0
2021.10.08	81.587	82.073	81.515	82.015	66478	0	0
2021.10.11	81.925	83.556	81.852	83.242	54751	0	0
2021.10.12	83.213	83.799	83.008	83.484	68466	0	0
2021.10.13	83.452	83.710	83.115	83.544	64615	0	0
2021.10.14	83.533	84.400	83.476	84.289	47240	0	0
2021.10.15	84.277	84.925	84.222	84.764	57559	0	0
2021.10.18	84.697	85.013	84.271	84.712	62039	0	0
2021.10.19	84.696	85.538	84.654	85.455	53020	0	0
2021.10.20	85.419	85.965	85.351	85.849	54519	0	0
2021.10.21	85.849	86.252	84.886	85.091	64200	0	0
2021.10.22	85.070	85.542	84.603	84.731	65976	0	0
2021.10.25	84.758	85.304	84.670	85.173	51247	0	0
2021.10.26	85.131	85.922	85.089	85.609	47273	0	0
2021.10.27	85.565	86.057	85.043	85.552	66874	0	0
2021.10.28	85.504	85.703	85.109	85.661	72899	0	0
2021.10.29	85.656	85.873	85.319	85.701	69926	0	0
2021.11.01	85.665	86.057	85.606	85.747	55750	0	0
2021.11.02	85.740	85.909	84.493	84.673	62861	0	0
2021.11.03	84.642	84.982	84.497	84.913	63035	0	0
2021.11.04	84.906	85.207	83.895	84.175	64888	0	0
2021.11.05	84.176	84.343	83.816	83.928	62749	0	0
2021.11.08	83.769	84.175	83.768	84.031	47576	0	0
2021.11.09	84.028	84.064	83.114	83.251	63762	0	0
2021.11.10	83.237	83.956	82.994	83.435	69556	0	0
2021.11.11	83.395	83.661	83.115	83.156	54747	0	0
2021.11.12	83.156	83.555	83.083	83.497	52843	0	0
2021.11.15	83.417	83.928	83.417	83.827	45070	0	0
2021.11.16	83.819	84.160	83.692	83.838	59930	0	0
2021.11.17	83.826	83.912	82.816	82.891	65087	0	0
2021.11.18	82.871	83.257	82.681	83.125	55943	0	0
2021.11.19	83.108	83.357	82.154	82.478	75345	0	0
2021.11.22	82.411	83.211	82.297	82.977	66365	0	0
2021.11.23	82.973	83.250	82.653	83.205	74219	0	0
2021.11.24	83.186	83.236	82.739	83.044	72133	0	0
2021.11.25	83.007	83.196	82.794	82.931	52569	0	0
2021.11.26	82.888	82.932	80.474	80.724	133592	0	0
2021.11.29	81.053	81.408	80.630	81.078	94899	0	0
2021.11.30	81.073	81.390	80.109	80.639	122331	0	0
2021.12.01	80.623	81.478	80.032	80.109	100307	0	0
2021.12.02	80.091	80.560	79.908	80.267	98443	0	0
2021.12.03	80.058	80.348	78.783	78.969	94942	0	0
2021.12.06	78.955	80.055	78.916	79.984	75798	0	0
2021.12.07	79.960	80.927	79.853	80.831	64567	0	0
2021.12.08	80.799	81.714	80.671	81.520	77618	0	0
2021.12.09	81.446	81.667	80.919	81.103	57192	0	0
2021.12.10	81.128	81.553	80.821	81.304	58112	0	0
2021.12.13	81.181	81.487	80.699	80.968	52939	0	0
2021.12.14	81.013	81.149	80.477	80.775	54736	0	0
2021.12.15	80.733	81.853	80.633	81.756	68556	0	0
2021.12.16	81.730	82.434	81.417	81.618	75070	0	0
2021.12.17	81.580	81.746	80.932	81.020	71698	0	0
2021.12.20	80.929	81.077	80.268	80.784	74388	0	0
2021.12.21	80.774	81.664	80.622	81.609	50244	0	0
2021.12.22	81.604	82.471	81.260	82.285	49313	0	0
2021.12.23	82.272	82.980	82.100	82.836	39891	0	0
2021.12.24	82.810	82.873	82.538	82.580	48665	0	0
2021.12.27	82.544	83.227	82.544	83.127	33383	0	3
2021.12.28	83.090	83.434	82.866	82.978	35003	0	1
2021.12.29	82.934	83.492	82.789	83.329	32923	0	4
2021.12.30	83.263	83.760	83.203	83.409	38544	0	0
2021.12.31	83.409	83.742	83.316	83.617	36532	0	0
2022.01.03	83.478	83.861	82.823	82.910	42930	0	0
2022.01.04	82.878	84.171	82.813	84.067	53052	0	0
2022.01.05	84.052	84.291	83.756	83.840	56270	0	0
2022.01.06	83.834	83.883	82.682	82.929	67617	0	0
2022.01.07	82.921	83.217	82.626	82.974	56140	0	0
2022.01.10	82.786	83.359	82.326	82.604	63095	0	0
2022.01.11	82.632	83.218	82.415	83.115	62323	0	0
2022.01.12	83.111	83.675	83.032	83.491	62774	0	0
2022.01.13	83.477	83.745	82.996	83.153	60337	0	0
2022.01.14	83.115	83.158	82.087	82.407	82042	0	0
2022.01.17	82.293	82.761	82.255	82.629	46942	0	0
2022.01.18	82.627	82.959	82.158	82.328	84070	0	0
2022.01.19	82.292	82.795	82.077	82.427	78697	0	0
2022.01.20	82.409	82.971	82.385	82.441	77219	0	0
2022.01.21	82.414	82.479	81.488	81.571	100838	0	0
2022.01.24	81.491	81.828	80.695	81.412	110628	0	0
2022.01.25	81.411	81.781	81.041	81.423	104780	0	0
2022.01.26	81.366	82.149	81.213	81.567	98323	0	0
2022.01.27	81.549	81.755	80.911	81.120	114156	0	0
2022.01.28	81.098	81.335	80.360	80.610	103981	0	0
2022.01.31	80.556	81.628	80.503	81.330	82805	0	0
2022.02.01	81.277	81.782	80.899	81.726	83662	0	0
2022.02.02	81.711	81.988	81.381	81.674	72486	0	0
