<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.01.31	125.159	125.288	124.486	124.614	149265	0	15
2019.02.01	124.598	125.727	124.355	125.391	129246	0	15
2019.02.04	125.402	125.939	125.349	125.665	116402	0	15
2019.02.05	125.671	125.865	125.272	125.403	108238	0	15
2019.02.06	125.395	125.447	124.807	124.942	107975	0	6
2019.02.07	124.943	125.061	124.340	124.510	123763	0	9
2019.02.08	124.515	124.687	124.165	124.273	100771	0	15
2019.02.11	124.225	124.870	124.225	124.449	98975	0	8
2019.02.12	124.444	125.263	124.369	125.111	113213	0	15
2019.02.13	125.135	125.531	124.987	124.988	111423	0	7
2019.02.14	124.991	125.446	124.734	124.782	133780	0	6
2019.02.15	124.788	124.857	124.223	124.680	124144	0	5
2019.02.18	124.697	125.264	124.689	125.070	98752	0	12
2019.02.19	125.071	125.532	124.761	125.441	121834	0	10
2019.02.20	125.423	125.928	125.342	125.663	123331	0	14
2019.02.21	125.663	125.862	125.316	125.474	140489	0	12
2019.02.22	125.451	125.768	125.358	125.379	113794	0	15
2019.02.25	125.402	126.295	125.348	126.123	129960	0	15
2019.02.26	126.119	126.219	125.709	125.931	120948	0	0
2019.02.27	125.927	126.340	125.529	126.184	121206	0	7
2019.02.28	126.183	126.898	125.881	126.642	131740	0	7
2019.03.01	126.643	127.491	126.594	127.172	116311	0	15
2019.03.04	127.232	127.374	126.436	126.700	122789	0	15
2019.03.05	126.709	126.928	126.353	126.511	103659	0	11
2019.03.06	126.501	126.527	126.166	126.354	91319	0	15
2019.03.07	126.365	126.421	124.662	124.880	104113	0	13
2019.03.08	124.895	125.020	124.267	124.861	114037	0	15
2019.03.11	124.870	125.197	124.474	125.097	91552	0	15
2019.03.12	125.098	125.820	125.062	125.676	104594	0	15
2019.03.13	125.676	126.087	125.447	126.072	90592	0	9
2019.03.14	126.072	126.557	125.927	126.210	107142	0	7
2019.03.15	126.211	126.564	126.113	126.205	86652	0	7
2019.03.18	126.218	126.685	126.139	126.325	76995	0	6
2019.03.19	126.324	126.608	126.085	126.450	73886	0	15
2019.03.20	126.449	126.782	126.236	126.379	100308	0	15
2019.03.21	126.377	126.596	125.677	126.064	108310	0	6
2019.03.22	126.065	126.172	123.814	124.205	131414	0	9
2019.03.25	124.246	124.811	123.870	124.407	118530	0	15
2019.03.26	124.407	125.003	124.403	124.660	105786	0	8
2019.03.27	124.659	124.730	124.042	124.264	126953	0	15
2019.03.28	124.264	124.420	123.645	124.192	119813	0	9
2019.03.29	124.196	124.631	124.136	124.275	109202	0	5
2019.04.01	124.653	124.945	124.429	124.844	97004	0	15
2019.04.02	124.848	124.885	124.469	124.716	86108	0	8
2019.04.03	124.714	125.441	124.601	125.221	84983	0	10
2019.04.04	125.227	125.385	124.960	125.279	81320	0	12
2019.04.05	125.274	125.502	125.206	125.276	77331	0	15
2019.04.08	125.222	125.610	124.977	125.528	73564	0	8
2019.04.09	125.526	125.611	125.124	125.160	81932	0	15
2019.04.10	125.182	125.444	124.771	125.137	90415	0	5
2019.04.11	125.151	125.708	124.998	125.647	81656	0	10
2019.04.12	125.647	126.759	125.606	126.532	83325	0	10
2019.04.15	126.527	126.785	126.485	126.632	65105	0	6
2019.04.16	126.636	126.675	126.191	126.331	85840	0	15
2019.04.17	126.354	126.802	126.273	126.545	80001	0	7
2019.04.18	126.586	126.597	125.644	125.720	93432	0	10
2019.04.19	125.718	125.875	125.665	125.745	57461	0	8
2019.04.22	125.748	126.061	125.727	126.003	48606	0	15
2019.04.23	126.000	126.050	125.272	125.576	72834	0	6
2019.04.24	125.576	125.597	124.797	125.115	97165	0	4
2019.04.25	125.115	125.225	124.203	124.330	99477	0	12
2019.04.26	124.339	124.709	124.083	124.400	99329	0	6
2019.04.29	124.294	125.090	124.294	124.936	55648	0	5
