<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.01.20	143.111	143.357	142.799	143.317	36330	0	6
2020.01.21	143.316	143.968	142.856	143.341	64901	0	6
2020.01.22	143.294	144.606	143.251	144.302	64996	0	6
2020.01.23	144.300	144.406	143.204	143.645	66539	0	6
2020.01.24	143.645	144.401	142.711	142.826	68120	0	6
2020.01.27	142.404	142.744	142.052	142.145	75009	0	6
2020.01.28	142.158	142.450	141.475	142.179	61126	0	6
2020.01.29	142.156	142.347	141.704	141.898	56780	0	6
2020.01.30	141.912	142.706	141.254	142.642	87070	0	6
2020.01.31	142.642	143.283	142.456	143.102	78992	0	6
2020.02.03	142.820	143.100	141.065	141.199	81130	0	6
2020.02.04	141.199	142.834	140.921	142.707	79265	0	6
2020.02.05	142.707	143.372	142.220	142.767	81913	0	6
2020.02.06	142.785	142.815	142.087	142.159	67187	0	6
2020.02.07	142.159	142.366	141.386	141.413	74919	0	6
2020.02.10	141.337	142.084	141.233	141.747	67539	0	6
2020.02.11	141.726	142.458	141.655	142.180	64664	0	6
2020.02.12	142.179	142.883	142.094	142.620	63834	0	6
2020.02.13	142.622	143.475	142.142	143.177	85487	0	3
2020.02.14	143.176	143.404	142.763	143.218	65574	0	3
2020.02.17	143.099	143.364	142.838	142.876	55530	0	3
2020.02.18	142.878	143.226	142.312	142.797	76511	0	8
2020.02.19	142.797	144.163	142.742	143.863	73845	0	8
2020.02.20	143.811	144.599	143.595	144.384	79610	0	7
2020.02.21	144.384	144.950	143.719	144.555	80250	0	7
2020.02.24	144.062	144.620	142.627	143.139	109155	0	6
2020.02.25	143.072	143.640	142.941	143.293	129452	0	6
2020.02.26	143.289	143.716	142.234	142.403	135516	0	6
2020.02.27	142.336	142.547	141.164	141.190	153018	0	6
2020.02.28	141.181	141.406	137.521	138.544	183144	0	6
2020.03.02	137.528	139.181	137.146	138.121	160994	0	1
2020.03.03	138.121	138.563	136.932	137.154	153183	0	6
2020.03.04	137.153	138.435	137.006	138.377	124556	0	6
2020.03.05	138.375	138.675	137.364	137.396	114488	0	5
2020.03.06	137.394	137.732	136.433	137.423	159963	0	6
2020.03.09	136.512	136.830	132.563	133.857	329880	0	6
2020.03.10	133.855	137.193	133.681	135.574	370781	0	36
2020.03.11	135.569	136.533	133.562	133.821	234441	0	7
2020.03.12	133.871	134.316	131.271	131.770	206801	0	6
2020.03.13	131.790	134.300	131.206	132.720	234326	0	0
2020.03.16	132.743	132.919	128.897	129.885	220416	0	0
2020.03.17	129.884	131.205	128.572	129.744	248758	0	0
2020.03.18	129.768	130.320	124.032	125.208	226749	0	0
2020.03.19	125.128	129.559	124.724	127.088	250959	0	0
2020.03.20	127.088	132.028	126.363	128.577	209476	0	0
2020.03.23	129.357	129.406	127.325	128.247	194342	0	0
2020.03.24	128.247	131.416	127.539	130.450	183631	0	0
2020.03.25	130.462	133.394	129.848	132.045	169601	0	0
2020.03.26	132.045	133.812	130.574	132.969	191442	0	1
2020.03.27	132.969	134.703	132.111	134.654	177871	0	1
2020.03.30	133.690	134.401	132.742	133.852	136842	0	0
2020.03.31	133.852	134.612	132.926	133.490	137630	0	0
2020.04.01	133.471	133.797	132.479	132.580	119263	0	0
2020.04.02	132.580	133.942	132.360	133.705	114004	0	0
2020.04.03	133.705	134.083	132.540	133.042	115852	0	0
