<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2018.03.19	1.59245	1.60263	1.58987	1.59866	194710	0	1
2018.03.20	1.59866	1.60402	1.59215	1.59326	180432	0	1
2018.03.21	1.59326	1.60000	1.58594	1.58931	218900	0	1
2018.03.22	1.58931	1.60041	1.58734	1.59882	247186	0	1
2018.03.23	1.59885	1.60555	1.59439	1.60468	215040	0	1
2018.03.26	1.60274	1.61325	1.59758	1.60571	167622	0	1
2018.03.27	1.60571	1.61608	1.60524	1.61459	189508	0	1
2018.03.28	1.61459	1.61912	1.60501	1.60590	210490	0	1
2018.03.29	1.60649	1.61181	1.59962	1.60198	171152	0	1
2018.03.30	1.60144	1.60438	1.59820	1.60247	150050	0	1
2018.04.02	1.60136	1.60852	1.60039	1.60507	101359	0	1
2018.04.03	1.60507	1.60674	1.59359	1.59634	154456	0	1
2018.04.04	1.59627	1.60564	1.59008	1.59083	110034	0	1
2018.04.05	1.59106	1.59910	1.58984	1.59245	99601	0	1
2018.04.06	1.59230	1.60224	1.59088	1.60011	140728	0	1
2018.04.09	1.59846	1.60604	1.59468	1.60008	113705	0	1
2018.04.10	1.59991	1.60182	1.58908	1.59162	127358	0	1
2018.04.11	1.59159	1.59947	1.59063	1.59451	110916	0	1
2018.04.12	1.59303	1.59631	1.58697	1.58906	124561	0	1
2018.04.13	1.58926	1.59008	1.57749	1.58766	98543	0	1
2018.04.16	1.58665	1.59478	1.58483	1.59048	83857	0	1
2018.04.17	1.59045	1.59549	1.58799	1.59236	84885	0	1
2018.04.18	1.59208	1.59648	1.58818	1.58937	95000	0	1
2018.04.19	1.58889	1.59924	1.58483	1.59661	111852	0	1
2018.04.20	1.59653	1.60301	1.59636	1.60149	104107	0	1
2018.04.23	1.59766	1.60596	1.59751	1.60523	107311	0	1
2018.04.24	1.60514	1.61140	1.60211	1.60860	124642	0	1
2018.04.25	1.60824	1.61402	1.60738	1.60740	140560	0	1
2018.04.26	1.60696	1.61104	1.60123	1.60179	194078	0	1
2018.04.27	1.60185	1.60536	1.59681	1.59987	153963	0	1
2018.04.30	1.59968	1.60574	1.59923	1.60330	145598	0	1
2018.05.01	1.60325	1.60475	1.59988	1.60059	146128	0	1
2018.05.02	1.60063	1.60403	1.59336	1.59447	219272	0	1
2018.05.03	1.59441	1.59672	1.58917	1.59157	223310	0	1
2018.05.04	1.59157	1.59268	1.58442	1.58620	172652	0	1
2018.05.07	1.58436	1.59158	1.58385	1.58476	123617	0	1
2018.05.08	1.58476	1.59431	1.58472	1.59084	190933	0	1
2018.05.09	1.59084	1.59633	1.58757	1.58757	174023	0	1
2018.05.10	1.58757	1.59033	1.58140	1.58154	216615	0	1
2018.05.11	1.58148	1.58505	1.57758	1.58317	155983	0	1
2018.05.14	1.58188	1.58842	1.58151	1.58388	139214	0	1
2018.05.15	1.58410	1.58885	1.58360	1.58370	188013	0	1
2018.05.16	1.58373	1.58671	1.56898	1.57075	210094	0	1
2018.05.17	1.57040	1.57293	1.56591	1.56961	195040	0	1
